TV_MONDAY,TV_TUESDAY,TV_WEDNESDAY,TV_THURSDAY,TV_FRIDAY,TV_SATURDAY,TV_SUNDAY,TOTAL_CONV
0.0,0.7,0.49,0.12,1.89,0.49,0.0,1
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.98,0.0,0.0,0.0,1.32,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,7
0.0,0.0,0.0,0.06,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.1,5.64,7.86,6.56,1.68,6.38,3.67,1
0.0,0.06,0.06,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.12,0.0,2
0.0,0.0,0.0,0.0,0.0,1.7,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1.52,0.17,0.0,1
0.0,0.0,0.24,0.17,0.0,0.12,0.58,1
3.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,5.29,1.43,1
0.0,0.0,0.0,0.0,11.84,4.44,0.0,1
1.91,9.44,0.42,0.0,2.42,0.96,0.48,1
0.0,0.0,0.24,0.0,0.92,0.68,0.0,1
0.0,0.0,0.0,0.0,0.0,0.98,0.0,1
0.0,0.0,0.48,0.0,0.0,0.34,0.0,1
0.0,0.06,0.0,0.0,0.06,0.0,0.0,1
0.0,0.0,0.0,0.0,0.49,1.02,0.0,1
0.34,0.0,0.0,0.0,0.0,0.0,0.24,1
0.0,0.24,1.32,0.0,0.0,1.34,2.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.17,0.0,0.0,0.0,1
1.47,0.08,0.06,0.0,0.08,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.34,0.0,1
0.34,0.0,0.0,0.0,0.46,2.32,0.34,1
0.0,0.0,0.0,0.0,0.0,0.0,0.82,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.49,1
0.0,0.0,0.0,0.0,0.0,0.24,0.0,1
3.08,0.0,1.0,1.96,2.59,3.1,1.0,1
0.0,0.0,0.26,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.38,1.38,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,5.1,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.24,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.06,0.0,0.0,1
3.22,1.12,3.08,0.0,6.34,14.4,7.86,1
0.0,2.0,2.0,7.0,6.29,14.9,7.0,1
0.0,0.0,0.0,0.0,0.0,0.24,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.24,0.0,0.0,1.17,0.0,0.0,0.17,1
0.0,0.0,0.0,0.0,0.49,0.83,0.0,1
0.98,0.92,0.0,0.0,0.34,0.0,0.0,1
0.0,0.98,0.0,0.0,0.0,0.0,0.7,1
0.0,0.0,0.0,0.0,0.08,0.34,0.0,1
0.0,1.0,0.0,0.0,2.8,0.0,0.0,2
0.0,0.0,0.0,0.0,0.7,0.0,0.0,1
0.0,0.7,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
3.36,2.57,0.57,0.98,0.0,1.96,2.1,1
0.0,0.0,0.0,0.0,0.0,4.12,1.21,2
0.0,0.0,0.17,0.0,0.17,0.0,0.0,1
0.0,0.0,0.03,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0.0,2.1,2.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.49,3
0.0,0.0,0.0,0.0,1.82,5.46,0.0,1
0.0,0.34,0.0,0.03,2.38,0.0,0.0,1
0.7,0.24,1.58,0.29,0.89,1.57,0.34,1
0.0,0.0,0.48,0.0,0.0,0.96,0.34,1
0.0,5.38,0.0,0.0,0.0,2.0,0.0,1
5.1,1.92,0.54,0.0,4.14,10.25,3.3,1
0.49,0.0,0.0,1.12,0.0,2.98,0.98,1
0.0,0.0,0.0,0.0,0.0,0.0,0.04,1
0.16,0.34,0.0,0.74,0.34,3.06,0.06,1
0.73,0.0,1.04,1.04,3.12,1.12,2.08,1
0.0,0.0,0.0,0.0,0.17,0.0,0.0,1
3.0,1.4,0.0,0.0,5.22,4.62,0.0,1
2.34,0.0,0.42,0.0,0.68,0.42,1.13,1
0.0,0.0,0.0,0.0,0.0,0.0,0.7,1
0.0,0.0,0.0,0.0,0.0,0.0,0.08,1
0.24,1.02,0.0,1.92,0.72,0.96,0.0,1
0.0,0.0,0.0,0.0,0.0,0.98,0.17,1
0.0,0.0,0.48,0.92,0.17,0.0,1.2,1
0.0,0.0,0.34,0.0,0.0,0.0,0.58,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,14.0,0.0,1
0.0,0.0,0.46,0.0,0.0,0.0,0.0,1
0.0,0.84,2.24,1.0,5.88,0.0,2.9,1
0.0,0.0,0.0,0.72,0.12,0.0,0.0,1
0.0,0.0,0.49,1.96,0.0,0.49,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.12,1
0.0,0.0,0.0,0.0,0.0,0.0,5.32,1
2.98,0.98,0.0,0.0,0.0,0.7,0.7,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
0.0,0.0,0.0,0.0,0.0,0.0,0.0,25
1.47,0.0,0.0,0.34,0.0,0.0,1.64,2
0.0,0.0,0.0,1.47,0.0,1.36,0.0,2
1.0,1.0,0.0,0.0,0.0,0.0,0.7,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
1.96,0.0,0.0,0.0,0.0,0.98,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,2.28,1
1.84,1.53,0.12,0.0,2.3,1.17,0.78,2
0.0,1.0,0.0,1.47,0.98,0.24,0.49,1
0.34,0.68,0.98,0.98,0.68,0.68,1.47,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,0.0,9.36,0.0,1
0.0,0.0,0.0,0.0,0.0,0.82,0.0,1
0.34,0.0,0.24,0.24,0.0,0.0,0.24,1
0.48,0.0,0.89,0.0,0.4,2.52,0.55,1
0.0,2.19,0.0,0.0,1.19,10.44,7.55,1
0.0,0.0,0.0,0.0,0.0,0.0,0.58,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.24,0.0,0.0,0.0,0.0,1
2.64,1.04,0.0,3.21,2.34,0.34,2.1,1
0.0,0.98,0.0,0.0,0.0,0.12,0.0,1
0.0,0.0,0.0,0.0,1.26,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.49,0.0,1
0.0,2.64,2.04,3.0,1.16,0.0,0.0,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
1.04,0.06,0.08,0.16,0.52,0.06,0.0,1
0.0,0.0,0.0,0.0,0.12,1.14,0.48,2
0.0,0.0,0.24,0.0,0.0,1.19,1.32,1
0.0,0.0,0.0,0.06,0.0,0.0,0.0,1
0.98,1.4,3.57,4.0,2.8,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.68,0.16,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.12,2
0.0,0.0,0.0,0.0,0.0,0.12,0.08,1
0.0,0.12,0.08,0.17,0.0,0.29,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.58,0.24,0.0,0.0,1.48,0.0,1
0.0,0.0,0.0,0.0,0.7,0.7,0.0,1
1.4,0.98,0.0,0.0,1.4,3.28,0.0,1
0.0,0.0,0.0,0.24,2.0,1.28,1.36,1
0.0,0.0,0.0,0.0,0.0,0.0,0.22,1
0.17,0.48,0.34,1.02,0.0,0.46,0.48,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.4,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.87,0.24,1
0.0,0.0,0.0,0.0,0.22,0.44,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,8.0,2
0.0,2.98,2.08,0.0,1.76,1.77,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.34,0.68,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,1.04,1.04,0.0,0.0,0.0,0.0,1
0.96,0.0,0.24,0.51,0.96,0.24,0.48,2
0.0,0.0,1.74,0.64,0.0,0.0,0.0,1
1.0,2.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.58,0.83,1.74,2.22,1.16,1
0.0,0.0,0.0,0.0,0.0,0.0,0.49,2
0.0,0.0,0.0,0.0,1.46,14.1,1.19,1
0.0,0.0,1.0,0.0,0.0,2.47,0.0,1
0.0,3.02,0.98,1.89,0.0,1.36,2.7,1
0.0,0.0,0.0,1.7,5.32,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.2,1
3.0,0.0,0.0,0.0,0.0,0.0,7.7,1
0.0,0.0,0.0,0.0,0.7,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,13
0.68,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.21,1
1.4,0.7,1.0,3.0,3.8,1.4,0.7,1
0.0,0.0,0.0,0.12,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.41,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,0.0,0.0,0.0,0.7,0.0,0.0,1
0.0,0.03,0.06,0.37,0.06,0.0,0.98,1
0.0,0.0,0.38,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.17,0.0,1
4.43,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.7,0.0,0.0,0.0,0.0,0.0,1
2.98,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.68,0.0,1
1.0,1.0,0.0,0.0,1.0,0.0,0.0,1
0.12,0.0,0.0,0.06,0.52,0.0,0.0,1
9.32,2.69,6.57,5.72,12.57,0.0,0.0,1
0.06,0.24,0.06,0.23,0.0,0.0,0.0,1
1.49,0.0,0.0,0.0,0.0,0.0,0.0,1
6.5,7.0,5.1,16.4,6.0,9.4,10.98,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,4.9,0.0,1
0.0,0.0,0.0,0.0,0.0,0.49,0.0,1
0.83,0.24,0.24,0.49,0.66,0.58,0.0,1
0.0,0.7,0.0,0.0,0.0,0.0,0.0,1
0.0,0.17,1.36,0.0,0.0,0.73,0.0,1
0.0,6.51,3.74,5.05,3.41,1.98,0.0,1
2.1,0.0,0.0,6.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.47,0.0,0.06,0.06,0.0,1
0.0,1.0,0.0,0.17,0.0,5.84,0.12,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,2.68,0.0,0.0,1
0.65,0.0,0.29,0.34,0.12,4.63,0.41,1
0.0,0.0,0.34,1.49,0.34,2.51,0.68,1
0.7,0.0,0.0,0.0,0.0,0.24,1.32,1
0.94,0.0,6.3,0.0,0.0,3.43,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.24,0.0,1
0.0,0.0,0.0,0.0,0.25,0.36,0.0,1
0.0,0.0,0.0,0.08,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,98
0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
0.0,2.0,0.0,0.0,0.0,0.0,0.0,2
1.73,0.0,10.45,0.0,0.0,6.13,0.0,1
0.0,0.0,0.98,0.0,0.0,0.0,0.0,1
0.0,2.98,5.17,8.83,1.4,7.18,3.92,1
0.7,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.34,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.04,1
0.0,0.7,0.0,0.49,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.49,3.15,1
2.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.83,0.0,0.0,1
0.0,0.0,0.0,7.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,3.0,1
0.0,0.0,0.0,0.34,0.0,0.0,0.0,1
0.49,0.0,0.0,3.0,0.52,3.68,1.81,1
0.0,0.0,1.12,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,2.24,0.0,1
1.0,2.32,1.7,0.0,8.45,1.74,0.0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,6.0,1
3.08,1.55,2.61,7.43,5.08,1.66,7.06,1
0.24,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,1.22,0.0,0.7,0.49,0.0,0.46,1
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,0.0,0.0,0.17,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,2.98,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.34,0.76,0.0,0.0,0.82,4.97,0.7,1
0.0,0.0,0.0,0.0,0.0,3.36,0.0,1
0.0,0.0,0.0,0.0,0.0,6.09,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.49,1
0.0,0.0,0.12,0.0,0.0,0.17,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,2.1,1
0.0,0.14,0.0,0.0,0.06,0.04,0.0,1
0.0,0.0,1.0,0.0,0.0,2.8,0.0,1
0.0,0.0,0.42,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.49,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,8
1.59,0.48,0.48,0.53,0.0,0.68,0.0,1
1.4,0.7,0.0,2.0,4.68,0.0,2.0,1
0.0,0.0,0.0,0.0,0.0,1.6,0.0,1
0.0,0.0,0.0,0.0,0.24,0.0,0.0,2
1.47,0.0,0.7,1.4,2.19,2.4,1.0,1
0.1,0.0,0.0,0.08,0.0,0.0,0.1,1
0.34,0.34,0.24,0.0,0.0,1.47,0.0,1
0.0,0.0,0.0,0.0,0.17,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.17,3.7,1
0.0,0.0,0.0,0.12,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.49,1
7.2,6.37,3.63,7.76,3.2,9.92,3.77,1
1.31,3.54,2.58,0.0,1.76,3.45,1.3,1
0.0,0.0,0.34,0.34,0.0,0.0,0.49,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.68,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,2.98,0.0,0.0,1
0.49,0.9,0.23,1.38,0.32,1.34,11.23,1
0.0,0.0,0.0,0.0,2.04,0.0,0.0,1
11.83,3.28,0.0,2.82,6.3,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.17,0.17,1
2.7,1.0,0.0,0.0,0.0,0.0,0.7,1
0.06,0.55,0.14,0.0,0.16,0.88,0.12,1
1.36,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.48,0.0,0.0,0.98,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
0.0,0.0,0.0,0.0,7.26,2.08,0.8,1
0.08,0.0,0.0,0.0,0.08,0.06,0.0,3
0.0,0.0,0.0,0.0,0.0,0.0,5.28,1
0.0,0.4,0.2,0.25,0.25,0.25,0.0,1
0.0,0.68,0.0,0.0,0.48,0.34,1.36,1
2.38,1.51,3.28,2.02,1.74,0.7,1.18,1
0.0,0.72,0.0,0.0,0.0,2.81,6.2,1
0.0,0.0,0.0,0.0,0.0,0.0,2.45,1
0.0,0.0,0.0,0.0,0.0,7.11,3.5,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.49,0.0,10.9,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,10.0,1
0.0,0.0,0.0,0.0,0.12,0.0,0.0,1
0.0,0.0,0.0,0.12,0.72,1.92,0.48,1
0.0,0.0,0.0,0.0,0.0,1.06,2.0,1
0.0,0.0,0.0,0.0,0.0,0.49,0.7,1
0.0,0.0,0.0,0.0,0.0,0.17,0.48,1
0.12,1.06,0.82,2.48,0.18,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,19
0.0,0.0,0.0,0.0,0.0,0.0,2.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
3.66,0.0,0.0,0.0,0.0,5.0,2.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.36,2.96,0.34,0.7,0.24,0.0,0.17,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.7,0.0,0.0,0.0,0.0,0.0,0.24,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.96,2.02,3.04,1.0,0.68,0.0,0.49,1
0.0,0.69,0.0,0.0,0.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.08,0.0,0.12,1
0.0,0.0,0.0,0.0,0.0,0.48,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.41,1
0.12,0.17,1.0,0.0,0.0,2.27,0.24,1
0.0,0.0,0.0,0.0,0.0,0.06,0.04,1
0.68,0.98,0.49,0.49,0.34,3.29,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.0,0.06,0.57,0.0,0.0,0.0,2
0.78,0.0,0.0,1.69,1.41,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,1.08,1
1.98,1.4,1.19,0.98,0.0,0.0,0.7,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.08,0.08,0.98,0.12,0.0,0.06,0.49,1
0.08,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.7,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
1.0,0.0,0.0,0.0,0.0,7.64,2.57,1
0.0,0.0,0.0,1.88,0.0,0.0,0.94,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.36,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.17,0.0,2
0.46,0.46,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.24,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0.12,0.0,0.0,3
0.0,0.0,2.0,0.0,0.0,1.0,0.7,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.34,0.34,0.0,0.0,0.0,1
0.0,0.0,0.0,0.14,0.0,0.0,0.0,1
0.0,0.0,0.0,0.72,0.08,0.0,0.12,1
0.0,1.72,0.0,0.0,2.8,17.28,3.43,1
0.0,0.12,0.0,0.0,0.12,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.17,1
0.24,2.48,0.0,0.0,0.0,0.0,0.0,1
4.17,4.7,5.1,4.51,4.4,0.0,3.07,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.0,0.0,0.49,1.0,0.0,1
0.0,0.0,1.88,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,1.0,0.0,2
0.0,2.1,0.0,0.0,0.68,0.0,0.0,1
0.0,0.0,0.0,0.49,0.98,3.12,0.0,1
0.0,0.0,0.04,0.0,0.34,1.47,0.98,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,4.0,2
0.0,0.34,0.12,0.12,0.0,0.0,0.12,1
0.21,0.0,0.0,0.0,0.29,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,3.0,1
0.99,2.82,0.0,2.68,0.0,2.82,0.99,1
0.72,0.0,0.0,0.0,0.34,0.65,0.89,1
0.85,0.0,0.0,0.0,0.8,1.47,0.34,2
4.02,1.0,1.51,0.74,0.0,0.0,1.51,1
4.0,0.29,0.0,0.0,4.74,1.67,0.48,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.7,0.0,0.0,0.0,0.0,0.0,4.9,1
0.0,0.0,0.0,0.0,0.34,0.17,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
0.49,0.0,0.0,0.0,0.89,0.48,1.66,2
0.0,0.0,0.0,0.0,0.12,0.0,0.0,3
3.4,0.49,0.0,0.42,1.53,3.0,1.4,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.49,0.0,0.49,0.06,0.0,0.0,0.0,2
2.45,0.0,1.6,1.88,5.36,1.34,1.58,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.76,0.37,0.0,0.0,3.18,0.0,1
1.0,0.0,0.0,0.0,3.0,1.0,0.0,1
0.98,0.0,0.0,0.0,3.12,0.0,1.25,1
0.0,0.0,0.0,0.12,0.0,0.0,1.02,1
0.0,0.0,0.0,0.0,8.41,8.31,4.62,1
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.24,0.25,3.17,0.99,0.94,0.46,0.48,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.24,1.02,0.0,0.0,0.48,1.06,0.41,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
10.31,0.0,0.0,0.0,9.08,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,2.17,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.48,0.0,1
1.0,0.0,0.0,0.0,4.0,0.0,1.7,1
0.83,0.0,0.24,0.49,0.0,0.68,0.0,1
0.0,0.0,0.0,1.0,1.0,0.0,0.0,2
0.0,0.0,0.0,0.0,4.0,0.0,0.0,2
1.02,0.0,0.0,0.0,0.98,0.0,0.0,1
0.0,0.0,0.12,0.0,0.12,0.0,0.0,1
0.34,0.82,0.48,0.0,0.84,0.34,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
13.53,4.88,2.44,4.38,4.4,6.91,15.37,1
0.0,0.0,0.0,0.0,1.64,0.52,0.0,1
0.0,0.06,0.0,0.12,0.0,0.0,0.0,1
0.12,0.0,0.0,0.0,0.0,1.52,0.08,1
9.06,0.0,0.12,2.1,2.88,0.0,0.17,1
0.0,0.0,0.0,0.0,0.0,2.45,0.98,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,0.0,0.49,0.0,0.0,0.0,2.1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.17,0.7,1.64,0.25,1.0,2.1,0.0,1
0.0,1.0,0.72,1.3,0.85,0.12,0.17,1
0.0,0.0,0.0,0.0,0.7,0.0,1.0,1
0.0,0.0,0.0,0.68,2.45,1.89,0.0,1
0.0,0.0,0.0,0.0,0.0,0.7,0.16,1
1.7,0.0,1.0,2.0,0.49,2.45,0.7,1
0.7,0.12,0.0,0.17,0.12,3.0,3.0,1
0.0,0.0,0.0,0.0,1.0,0.49,0.0,1
0.0,0.34,0.49,0.0,0.0,0.49,0.0,1
2.19,0.61,2.44,0.0,2.55,3.66,0.0,1
0.0,0.0,0.0,1.0,0.7,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.98,1
0.0,0.0,2.7,0.0,2.8,0.7,5.0,1
0.0,1.89,0.0,0.0,0.0,0.7,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,1.7,0.0,0.0,1
0.0,0.0,0.53,0.0,0.0,0.72,0.68,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.49,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
0.0,0.06,0.0,0.0,0.0,0.0,0.04,1
0.0,0.0,0.0,0.0,0.68,0.34,0.0,1
0.0,0.0,0.0,0.0,0.0,4.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.76,1
0.0,3.4,0.0,0.0,0.0,0.0,0.0,1
2.0,0.0,0.0,0.0,3.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3.5,1.4,1.49,3.4,5.29,0.98,0.49,1
0.0,0.0,0.24,0.49,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.78,1.19,1
0.0,3.57,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,5.7,2.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.21,0.0,0.0,0.0,0.0,0.0,1
1.34,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.34,0.0,0.0,1.22,1
0.24,0.0,0.0,0.0,0.17,0.68,0.0,1
0.7,2.87,2.17,1.32,2.08,1.0,0.0,1
0.0,0.0,0.0,0.0,0.49,0.08,1.97,1
2.02,1.66,0.0,0.0,0.0,2.53,7.02,1
0.96,0.68,2.69,2.41,1.75,2.12,2.56,1
0.0,1.49,0.0,1.0,0.0,0.0,0.49,1
0.0,0.0,0.98,0.0,0.0,0.0,0.0,1
0.36,7.56,0.0,0.16,0.0,0.0,3.06,1
0.0,0.0,0.0,0.0,1.65,2.24,0.0,1
1.53,0.34,1.7,0.0,0.7,3.36,5.47,1
3.4,0.0,0.0,0.0,3.4,14.28,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,3.94,0.0,0.0,0.0,0.0,0.0,1
0.0,3.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,1.96,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.04,0.78,1.25,0.08,1.47,5.88,0.04,1
0.0,0.0,0.0,0.0,1.47,0.0,0.0,1
1.36,0.34,0.0,1.19,0.48,1.3,0.34,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.12,0.7,0.0,0.49,0.0,0.29,0.7,1
