TV_PRIMEACCESS,TV_LATEFRINGE,TV_PRIME,TV_DAYTIME,TV_EARLYMORNING,TV_EARLYFRINGE,TV_OVERNIGHT,TOTAL_CONV
2.0,8.0,5.0,5.0,0.0,4.0,0.0,0
1.0,11.0,2.0,0.0,0.0,0.0,14.0,0
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.49,0.0,1
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,1
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
0.0,2.0,7.0,0.0,7.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,9.0,2.0,0.0,1.0,0
1.0,4.0,18.0,4.0,5.0,14.0,7.0,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,1.0,0.0,2.0,0.0,0.0,0
0.0,0.0,0.0,3.0,2.0,0.0,0.0,0
9.0,0.0,0.0,6.0,0.0,16.0,0.0,0
0.0,4.0,0.0,1.0,8.0,0.0,5.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0,2.0,0.0,2.0,0.0,0
1.0,0.0,3.0,11.0,12.0,0.0,0.0,0
0.0,1.0,0.0,2.0,5.0,0.0,5.0,0
7.0,16.0,14.0,23.0,0.0,16.0,0.0,0
0.0,14.0,6.0,6.0,5.0,3.0,0.0,0
0.0,0.0,1.0,4.0,2.0,3.0,0.0,0
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0
0.0,6.0,3.0,6.0,0.0,2.0,3.0,0
1.0,0.0,1.0,6.0,2.0,2.0,0.0,0
0.0,0.0,1.0,3.0,0.0,5.0,0.0,0
1.0,0.0,2.0,1.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,3.0,4.0,0.0,0.0,0.0,0
0.0,0.08,0.06,2.63,0.0,0.0,0.0,1
0.0,3.0,1.0,0.0,1.0,0.0,8.0,0
0.0,0.0,4.0,0.0,0.0,3.0,0.0,0
1.0,2.0,3.0,8.0,4.0,8.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,4.0,0.0,1.0,0.0,0
2.0,2.0,0.0,1.0,3.0,1.0,1.0,2
0.0,0.0,0.34,0.0,0.0,0.0,0.0,1
2.0,0.0,6.0,10.0,0.0,16.0,0.0,0
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,2.0,0.0,0.0,0
0.0,0.0,1.0,3.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,0.0,4.0,0.0,0.0,4.0,0.0,0
0.0,0.0,0.0,5.0,1.0,2.0,0.0,0
0.0,1.0,3.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,18.0,0.0,0.0,7.0,0.0,0
1.0,0.0,0.0,4.0,4.0,3.0,2.0,0
2.0,0.0,6.0,0.0,0.0,1.0,0.0,0
0.0,10.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,4.0,0.0,0
0.0,8.0,8.0,10.0,3.0,1.0,0.0,0
0.0,0.0,0.0,3.0,1.0,0.0,0.0,0
1.0,0.0,6.0,7.0,5.0,1.0,2.0,0
0.0,0.0,1.0,2.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,25.0,0.0,0.0,0
0.0,1.19,0.0,0.0,0.0,0.0,0.0,3
0.0,3.0,3.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
1.0,0.0,6.0,6.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,3.0,0
1.0,0.0,0.0,1.0,0.0,2.0,1.0,0
0.0,8.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,2.0,1.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
1.0,5.0,7.0,4.0,31.0,4.0,13.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,1.24,0.0,0.0,0.0,0.0,1
0.0,2.94,0.0,0.16,2.8,0.0,0.0,2
0.0,1.0,3.0,1.0,3.0,0.0,3.0,0
1.0,0.0,2.0,1.0,0.0,2.0,0.0,0
1.0,8.0,1.0,3.0,0.0,0.0,0.0,0
6.0,21.0,26.0,24.0,11.0,27.0,7.0,0
0.0,0.0,1.0,3.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,8.0,0.0,0.0,0.0,0
0.0,1.0,0.0,9.0,4.0,13.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,6.0,0
0.0,0.0,1.0,3.0,0.0,1.0,0.0,0
0.0,0.0,0.0,2.47,0.0,0.7,0.0,1
0.0,1.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,6.0,2.0,5.0,3.0,3.0,0.0,0
0.53,0.06,6.02,3.16,0.0,0.83,0.0,1
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,5.0,2.0,2.0,0.0,0
0.0,2.7,4.49,3.4,1.4,0.0,1.4,1
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,3.0,0.0,2.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,6.0,1.0,0.0,1.0,0.0,0
0.0,1.0,2.0,0.0,0.0,0.0,0.0,0
0.0,3.0,0.0,2.0,0.0,0.0,0.0,0
4.0,25.0,29.0,16.0,0.0,30.0,1.0,0
1.0,0.0,0.0,0.0,2.0,0.0,0.0,0
1.0,4.0,0.0,0.0,0.0,4.0,0.0,0
0.0,9.0,5.0,0.0,3.0,3.0,3.0,0
0.0,0.0,3.0,0.0,0.0,0.0,0.0,0
4.0,4.0,6.0,5.0,2.0,6.0,3.0,0
2.0,1.0,2.0,4.0,0.0,4.0,0.0,0
0.0,1.02,0.68,0.0,0.0,0.06,0.0,1
0.0,0.0,0.0,0.0,0.0,2.56,0.0,1
0.0,1.0,1.4,0.0,3.0,0.0,0.0,1
0.0,0.0,2.0,0.0,0.0,0.0,4.0,0
0.0,0.0,9.0,0.0,0.0,0.0,0.0,0
5.0,0.0,4.0,2.0,7.0,5.0,0.0,0
3.23,8.37,3.95,3.48,2.06,2.15,22.09,3
0.0,3.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,2.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,2.0,1.0,0.0,1.0,0
0.0,2.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.49,0.0,0.0,0.0,0.0,0.0,1
0.0,0.29,0.7,0.4,0.0,0.0,0.17,1
0.0,0.0,0.0,0.0,0.0,1.4,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,2.0,0.0,0.0,2.0,0.0,0
1.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,6.0,6.0,0.0,2.0,0.0,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,3.0,0.0,0.0,1.0,0.0,3.0,0
0.0,1.0,1.0,0.0,0.0,2.0,0.0,0
3.0,0.0,2.0,3.0,1.0,9.0,0.0,0
2.0,0.0,1.0,1.0,1.0,2.0,0.0,0
0.0,1.0,0.0,0.0,2.0,0.0,0.0,0
0.0,0.0,13.0,8.0,0.0,7.0,0.0,0
0.0,3.0,7.0,0.0,0.0,1.0,0.0,0
1.0,0.0,6.0,0.0,0.0,4.0,0.0,0
0.0,9.0,11.0,2.0,0.0,0.0,1.0,0
2.0,1.0,8.0,13.0,0.0,15.0,0.0,0
0.0,19.0,8.0,0.0,0.0,0.0,8.0,0
4.0,0.0,6.0,9.0,1.0,7.0,6.0,0
0.0,4.0,3.0,22.0,3.0,2.0,0.0,0
0.0,1.0,1.0,2.0,0.0,2.0,4.0,0
0.0,0.0,3.0,0.0,0.0,2.0,0.0,0
1.0,5.0,16.0,5.0,2.0,7.0,2.0,0
1.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,3.0,0.0,3.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
0.0,1.0,0.0,3.0,0.0,0.0,0.0,0
0.0,2.0,0.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,10.0,1.0,2.0,0.0,0
0.0,0.0,0.0,0.0,1.0,2.0,0.0,0
0.0,1.0,0.0,16.0,12.0,2.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,3.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,0.0,1.0,0.0,3.0,0.0,0
0.0,26.0,1.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,0.0,3.0,0.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
1.0,1.0,2.0,8.0,0.0,9.0,0.0,0
0.0,0.0,2.0,1.0,0.0,2.0,0.0,0
0.0,8.0,15.0,19.0,10.0,10.0,8.0,0
0.0,2.0,3.0,2.0,3.0,0.0,0.0,0
0.0,1.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.24,0.0,0.0,0.7,0.0,1
0.0,1.0,1.0,3.0,0.0,0.0,0.0,0
0.0,1.0,2.0,8.0,0.0,0.0,0.0,0
0.0,5.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3.0,4.0,11.0,2.0,9.0,0.0,0
7.0,0.0,13.0,27.0,16.0,24.0,0.0,0
1.0,0.0,2.0,0.0,0.0,1.0,1.0,0
0.0,11.0,1.0,0.0,1.0,0.0,0.0,0
3.0,0.0,0.0,0.0,0.0,12.0,19.0,0
0.0,0.0,0.0,0.98,0.0,0.0,0.0,1
3.0,0.0,1.0,2.0,4.0,8.0,0.0,0
0.0,0.72,0.24,0.36,0.0,0.48,0.0,1
0.0,0.0,3.0,0.0,2.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.49,1
0.0,0.0,0.58,0.0,0.0,0.0,0.0,1
0.0,3.0,5.0,0.0,0.0,1.0,4.0,0
0.0,7.0,1.0,4.0,2.0,0.0,0.0,0
0.0,5.0,3.0,0.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,11.0,0.0,5.0,0.0,0
0.0,2.0,0.0,1.0,1.0,0.0,1.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
0.0,0.0,0.0,2.0,0.0,2.0,0.0,0
0.0,0.0,0.0,2.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
3.0,10.0,20.0,2.0,4.0,6.0,7.0,0
0.0,0.0,0.0,5.0,0.0,0.0,0.0,0
1.0,0.0,1.0,1.0,0.0,0.0,0.0,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
2.0,2.0,7.0,2.0,0.0,10.0,11.0,0
0.0,0.68,0.17,0.0,0.0,0.0,0.34,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,11
0.0,0.0,1.0,0.0,5.0,0.0,0.0,0
0.0,8.0,2.0,0.0,1.0,0.0,0.0,0
1.0,9.0,19.0,1.0,7.0,0.0,11.0,0
0.0,0.0,1.0,6.0,2.0,5.0,1.0,0
0.0,0.0,0.0,5.0,1.0,7.0,0.0,0
1.0,3.0,1.0,0.0,0.0,2.0,1.0,0
0.0,3.0,3.0,0.0,0.0,0.0,0.0,0
0.0,0.0,5.0,9.0,4.0,0.0,2.0,0
0.0,1.0,0.0,4.0,2.0,1.0,2.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
2.0,3.0,1.0,5.0,1.0,2.0,6.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
1.0,0.0,8.0,3.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.0,4.0,0.0,0.0,0
0.0,0.0,3.0,0.0,0.0,1.0,0.0,0
1.0,0.0,1.0,0.0,0.0,6.0,0.0,0
2.0,2.0,9.0,2.0,0.0,10.0,0.0,0
6.0,0.0,17.0,20.0,1.0,17.0,0.0,0
0.98,0.77,3.99,1.96,0.04,9.2,3.83,2
0.0,0.0,0.0,0.0,7.7,0.0,0.0,2
1.0,0.0,7.0,2.0,0.0,5.0,0.0,0
0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
0.0,0.0,1.0,0.0,1.0,0.0,0.0,0
0.0,0.04,0.0,0.0,0.0,0.0,0.0,2
0.0,0.0,0.0,0.0,0.0,0.0,2.0,0
0.0,0.0,0.0,1.0,0.0,1.0,0.0,0
0.0,1.0,3.0,6.0,3.0,1.0,5.0,0
0.0,0.0,0.0,5.0,0.0,1.0,0.0,0
1.0,0.0,0.0,8.0,0.0,6.0,0.0,0
0.0,0.0,2.0,2.0,0.0,0.0,0.0,0
1.0,9.0,1.0,3.0,0.0,3.0,0.0,0
0.0,0.0,1.0,6.0,0.0,0.0,0.0,0
0.0,10.0,5.0,1.0,6.0,1.0,15.0,0
1.0,0.0,4.0,19.0,4.0,9.0,0.0,0
0.0,1.0,6.0,3.0,2.0,2.0,0.0,0
1.0,0.0,5.0,0.0,0.0,2.0,0.0,0
2.0,0.0,0.0,0.0,1.0,6.0,0.0,0
0.0,0.0,11.0,12.0,3.0,4.0,2.0,0
0.0,2.0,0.0,3.0,0.0,1.0,3.0,0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0
0.0,19.0,8.0,0.0,0.0,0.0,9.0,0
0.0,0.0,0.0,0.0,0.0,5.0,2.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
0.0,10.0,2.0,4.0,0.0,13.0,0.0,0
0.0,1.0,9.0,0.0,0.0,1.0,1.0,0
1.0,0.0,0.0,7.0,0.0,2.0,0.0,0
0.0,61.0,53.0,0.0,0.0,0.0,0.0,0
1.0,4.0,6.0,6.0,9.0,3.0,1.0,0
1.0,7.0,6.0,10.0,0.0,12.0,7.0,0
0.0,7.0,1.0,0.0,1.0,0.0,10.0,0
1.0,2.0,0.0,6.0,0.0,6.0,0.0,0
0.0,0.0,0.0,10.0,2.0,0.0,0.0,0
0.0,9.0,7.0,0.0,2.0,0.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.83,0.0,1
1.0,0.0,14.0,6.0,2.0,0.0,0.0,0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0
0.0,2.0,5.0,4.0,2.0,1.0,0.0,0
0.0,0.0,0.0,5.0,11.0,0.0,0.0,0
1.0,0.0,4.0,2.0,0.0,8.0,2.0,0
0.0,0.0,0.0,1.0,1.0,1.0,0.0,0
2.0,0.0,5.0,1.0,0.0,2.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
2.0,0.0,5.0,2.0,0.0,1.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,1
1.0,3.0,4.0,10.0,3.0,7.0,0.0,0
0.0,5.0,3.0,0.0,4.0,2.0,1.0,0
1.0,12.0,9.0,3.0,8.0,0.0,2.0,0
4.0,1.0,19.0,2.0,0.0,23.0,0.0,0
0.0,5.0,3.0,5.0,6.0,0.0,0.0,0
0.0,5.0,4.0,0.0,5.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,3.0,0.0,0
0.0,0.0,0.0,1.0,3.0,0.0,0.0,0
0.0,1.0,4.0,0.0,0.0,0.0,0.0,0
5.0,6.0,14.0,17.0,14.0,14.0,9.0,0
0.0,3.52,6.36,9.64,0.0,11.55,0.0,2
0.0,0.0,3.0,0.0,1.0,1.0,0.0,0
0.0,0.0,0.0,3.0,5.0,0.0,0.0,0
0.0,1.0,0.0,7.0,1.0,0.0,1.0,0
0.0,26.0,1.0,0.0,0.0,0.0,0.0,0
0.0,2.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,5.0,1.0,0.0,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
1.0,0.0,3.0,1.0,0.0,1.0,0.0,0
0.0,0.0,0.0,1.0,3.0,1.0,0.0,0
0.0,1.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,1.0,8.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,2.0,0
6.0,45.0,22.0,18.0,1.0,15.0,0.0,0
0.0,0.0,0.7,2.0,0.0,2.0,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,1.0,4.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,20.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,2.0,0.0,0
0.0,0.0,2.0,0.0,4.0,0.0,0.0,0
0.0,0.0,0.0,6.0,7.0,2.0,1.0,0
1.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,1.0,0
0.0,0.0,12.0,5.0,0.0,0.0,0.0,0
0.0,2.0,10.0,13.0,0.0,8.0,0.0,0
0.0,0.0,1.0,1.0,0.0,0.0,2.0,0
0.0,0.0,0.0,0.0,6.0,0.0,3.0,0
1.0,4.0,6.0,9.0,7.0,14.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,1.0,0
0.0,2.0,3.0,1.0,1.0,0.0,0.0,0
1.87,20.87,9.65,22.25,14.51,7.71,7.0,1
0.0,0.42,0.08,0.0,0.0,0.98,0.0,1
0.0,0.0,1.0,2.0,4.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
1.0,0.0,2.0,3.0,1.0,10.0,0.0,0
0.0,2.0,0.0,4.0,0.0,0.0,0.0,0
1.0,7.0,12.0,1.0,12.0,2.0,0.0,0
2.0,1.0,6.0,0.0,2.0,2.0,2.0,0
2.0,0.0,2.0,2.0,1.0,1.0,0.0,0
1.0,3.0,0.0,0.0,0.0,0.0,0.0,0
3.0,0.0,7.0,22.0,1.0,29.0,0.0,0
0.0,1.0,1.0,0.0,7.0,0.0,0.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
1.0,0.0,1.0,5.0,0.0,6.0,0.0,0
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,4.0,0.0,0.0,0.0,0
0.0,0.0,1.0,8.0,1.0,0.0,0.0,0
0.0,0.0,1.0,8.0,0.0,3.0,0.0,0
4.0,0.0,1.0,3.0,0.0,11.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
4.0,0.0,8.0,18.0,3.0,8.0,0.0,0
0.0,0.0,0.0,2.0,1.0,1.0,0.0,0
4.0,0.0,1.0,2.0,0.0,4.0,0.0,0
3.0,2.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,4.0,1.0,0.0,0.0,0
0.0,0.0,1.0,0.0,0.0,1.0,0.0,0
0.0,4.0,10.0,1.0,0.0,2.0,0.0,0
0.0,16.0,6.0,9.0,11.0,0.0,31.0,0
5.0,4.0,21.0,22.0,2.0,22.0,0.0,0
0.0,0.0,0.0,3.0,0.0,0.0,0.0,0
3.0,0.0,2.0,2.0,0.0,0.0,0.0,0
0.0,4.0,2.0,0.0,0.0,6.0,0.0,0
0.0,0.0,0.0,19.0,13.0,0.0,0.0,0
0.0,0.0,4.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0.0,2.0,0.0,0
3.0,5.0,3.0,16.0,7.0,18.0,0.0,0
0.0,8.0,11.0,5.0,4.0,3.0,0.0,0
8.0,2.0,25.0,27.0,11.0,12.0,0.0,0
0.0,1.0,2.0,0.0,0.0,0.0,2.0,0
0.0,3.0,0.0,3.0,0.0,0.0,0.0,0
0.0,2.0,1.0,3.0,11.0,1.0,0.0,0
0.0,2.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,2.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
0.0,1.0,2.7,2.0,0.0,1.0,1.7,1
1.0,5.0,5.0,0.0,0.0,0.0,3.0,0
0.0,0.0,2.0,2.0,1.0,2.0,0.0,0
0.0,1.0,1.0,2.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
0.0,0.17,2.0,0.0,0.0,0.0,0.0,1
0.0,0.0,2.0,0.0,0.0,0.0,0.0,0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,3.0,0.0,0.0,1.0,1.0,0
0.0,0.0,2.0,3.0,0.0,9.0,0.0,0
0.0,0.0,0.0,4.0,0.0,2.0,0.0,0
0.0,4.0,0.0,0.0,0.0,0.0,0.0,1
5.0,23.0,49.0,0.0,0.0,5.0,0.0,0
0.0,2.0,0.0,2.0,0.0,0.0,0.0,0
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
0.0,10.0,12.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,7.0,1.0,1.0,0.0,0
0.0,6.0,11.0,0.0,0.0,0.0,0.0,0
2.0,0.0,1.0,20.0,0.0,19.0,0.0,0
0.0,4.0,0.0,0.0,0.0,2.0,0.0,0
0.0,42.0,17.0,0.0,0.0,0.0,1.0,0
0.0,5.0,2.0,3.0,2.0,0.0,2.0,0
1.0,0.0,1.0,9.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,4.0,0.0,0.0,0.0,0.0,12.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,19.0,0.0,0.0,0.0,0.0,5.0,0
0.0,6.0,10.0,1.0,0.0,1.0,0.0,0
2.0,6.0,10.0,23.0,1.0,21.0,0.0,0
0.0,0.0,0.0,3.0,0.0,1.0,0.0,0
0.0,5.0,5.0,12.0,0.0,2.0,12.0,0
0.0,0.0,3.0,0.0,0.0,1.0,0.0,0
0.0,1.0,0.0,1.0,0.0,1.0,2.0,0
0.0,0.0,4.0,3.0,2.0,1.0,2.0,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0
0.0,8.0,0.0,0.0,0.0,0.0,0.0,0
0.0,3.0,3.0,2.0,1.0,0.0,0.0,0
0.0,0.0,0.0,8.0,1.0,2.0,0.0,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0
0.0,0.0,4.0,3.0,0.0,1.0,0.0,0
0.0,0.0,1.0,3.0,0.0,3.0,0.0,0
0.0,0.0,2.0,4.0,2.0,8.0,0.0,0
0.0,4.0,3.0,1.0,0.0,0.0,3.0,0
1.0,2.0,4.0,6.0,0.0,3.0,1.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,4.0,1.0,1.0,0.0,1.0,0.0,0
0.0,4.0,2.0,6.0,0.0,0.0,0.0,0
0.0,1.0,1.0,2.0,0.0,1.0,0.0,0
3.0,0.0,2.0,2.0,6.0,0.0,0.0,0
0.0,33.0,8.0,0.0,3.0,0.0,13.0,0
0.0,0.0,4.0,2.0,1.0,5.0,0.0,0
0.0,0.0,4.0,0.0,0.0,1.0,0.0,0
0.0,0.0,0.0,0.68,0.0,0.0,0.0,2
0.0,0.0,0.0,10.0,0.0,3.0,0.0,0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
1.0,0.0,10.0,0.0,1.0,4.0,0.0,0
0.0,0.03,0.0,0.89,0.0,0.0,0.0,2
0.0,1.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,1.0,1.0,0.0,2.0,0.0,0
0.0,0.0,0.0,7.0,6.0,0.0,0.0,0
1.0,0.0,0.0,1.0,2.0,4.0,0.0,0
2.0,0.0,0.0,2.0,3.0,2.0,0.0,0
2.0,0.0,0.0,0.0,3.0,13.0,0.0,0
0.0,1.0,1.0,0.0,0.0,0.0,0.0,0
0.0,2.0,0.0,0.0,0.0,0.0,0.0,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0
1.0,0.0,0.0,2.0,3.0,1.0,0.0,0
0.0,1.0,3.0,1.0,0.0,4.0,0.0,0
0.0,12.0,10.0,2.0,0.0,0.0,0.0,0
0.0,1.0,2.0,1.0,0.0,1.0,4.0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.17,1
0.0,0.0,0.0,2.0,0.0,0.0,0.0,0
0.0,6.0,14.0,1.0,2.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,0.0,2.0,0
0.0,1.0,2.0,1.0,0.0,2.0,0.0,0
0.0,0.0,3.0,3.0,7.0,1.0,1.0,0
0.0,0.0,1.0,3.0,4.0,4.0,2.0,0
0.0,0.0,1.0,1.0,1.0,3.0,0.0,0
0.0,0.0,0.0,0.0,0.0,0.0,7.0,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0
0.0,1.0,0.0,0.0,0.0,1.0,0.0,0
0.0,0.0,1.0,2.0,1.0,5.0,0.0,0
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0
0.0,0.0,0.0,10.0,2.0,3.0,1.0,0
4.0,4.0,42.0,21.0,0.0,9.0,0.0,0
0.0,6.0,5.0,6.0,0.0,1.0,1.0,0
0.0,0.0,1.0,7.0,0.0,7.0,0.0,0
0.0,0.0,0.0,5.0,0.0,1.0,0.0,0
0.0,0.0,0.06,0.0,0.24,0.0,0.18,1
0.0,0.0,2.0,0.0,2.0,2.0,0.0,0
0.0,0.0,2.0,1.0,0.0,0.0,0.0,0
0.0,1.0,4.0,2.0,0.0,4.0,0.0,0
0.0,7.0,1.0,0.0,0.0,0.0,2.0,0
0.0,0.0,1.0,3.0,0.0,0.0,1.0,0
0.0,0.0,0.0,3.0,0.0,1.0,0.0,0
0.0,0.0,2.0,7.0,2.0,1.0,0.0,0
0.0,0.0,0.24,0.83,0.49,0.12,0.0,1
1.0,12.0,6.0,5.0,0.0,11.0,0.0,0
0.0,0.0,0.0,1.0,0.0,3.0,0.0,0
0.0,0.0,5.0,0.0,0.0,0.0,0.0,0
0.0,56.0,5.0,7.0,0.0,0.0,0.0,0
4.0,0.0,1.0,2.0,2.0,1.0,0.0,0
0.0,0.0,1.0,0.0,0.0,2.0,0.0,0
2.0,0.0,0.0,16.0,0.0,4.0,0.0,0
0.0,0.0,1.4,1.96,0.0,0.7,0.0,1
